# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	19856
#@/user_id	240c8f47-1b3e-481f-bf46-4ce45a0f2d10
a 	啊	c=2 d=0.0773569 t=19856
ji ke 	即可	c=5 d=3.32298e-10 t=19856
ji ke neng 	極可能	c=1 d=1.33135e-14 t=19856
ji liu 	肌瘤	c=1 d=5.77736e-17 t=19856
ji lu 	記錄	c=9 d=0.000871757 t=19856
ji qi 	機器	c=8 d=0.196008 t=19856
ji qi ming 	機器名	c=1 d=0.000113353 t=19856
ji ran 	既然	c=2 d=0.000480828 t=19856
ji shi 	即使	c=3 d=0.0572688 t=19856
ji shi 	及時	c=1 d=1.37119e-08 t=19856
ji shi ben 	記事本	c=3 d=2.51044e-11 t=19856
ji shu 	技術	c=5 d=9.19e-07 t=19856
ji suan 	計算	c=69 d=1.05788 t=19856
ji suan chu 	計算出	c=1 d=0.000314351 t=19856
ji suan fang an 	計算方案	c=2 d=7.8456e-15 t=19856
ji suan hou 	計算後	c=1 d=1.02107e-10 t=19856
ji tian 	幾天	c=1 d=5.94748e-08 t=19856
ji tian ya 	幾天呀	c=1 d=1.36789e-09 t=19856
ji tuan 	集團	c=1 d=8.1086e-05 t=19856
ji wei 	即爲	c=2 d=1.65868e-12 t=19856
ji xian 	基線	c=2 d=2.64973e-06 t=19856
ji xiao lv 	及效率	c=1 d=5.38128e-05 t=19856
ji xing 	機型	c=0 d=0.0384812 t=19856
ji xing ji suan 	機型計算	c=1 d=0.386741 t=19856
ji xu 	繼續	c=8 d=0.162572 t=19856
ji yu 	基於	c=4 d=9.65934e-05 t=19856
ji zhi 	機制	c=1 d=4.43167e-15 t=19856
ji zhong 	集中	c=1 d=4.01827e-10 t=19856
ji zhong zai 	集中在	c=1 d=0.142274 t=19856
jia 	假	c=4 d=9.62822e-05 t=19856
jia 	加	c=20 d=0.0457547 t=19856
jia 	家	c=0 d=4.86918e-06 t=19856
jia da 	加大	c=1 d=0.0464212 t=19856
jia dao 	加到	c=2 d=0.0417941 t=19856
jia dian 	加點	c=1 d=0.0141931 t=19856
jia dian ri zhi 	加點日誌	c=1 d=0.00096344 t=19856
jia e 	加額	c=1 d=0.932394 t=19856
jia fu 	家父	c=0 d=2.88039e-06 t=19856
jia fu o 	家父哦	c=1 d=2.89483e-05 t=19856
jia ge 	價格	c=4 d=0.247833 t=19856
jia ge 	加個	c=1 d=5.7595e-10 t=19856
jia ge xi shu 	價格係數	c=1 d=1.87015e-12 t=19856
jia gou 	架構	c=1 d=0.0266491 t=19856
jia guo 	加過	c=2 d=2.90934e-05 t=19856
jia he 	家和	c=3 d=7.90331e-16 t=19856
jia he zhi 	家和值	c=1 d=4.64765e-16 t=19856
jia jin qu 	加進去	c=0 d=3.08127e-05 t=19856
jia jin qu le 	加進去了	c=1 d=0.000309671 t=19856
jia ju 	傢俱	c=1 d=2.10315e-11 t=19856
jia le 	加了	c=3 d=9.39973e-08 t=19856
jia le 	家樂	c=1 d=1.71036e-20 t=19856
jia qi 	假期	c=23 d=0.415077 t=19856
jia ru 	加入	c=2 d=1.05288 t=19856
jia shang 	加上	c=5 d=0.392586 t=19856
jia shang le 	加上了	c=1 d=0.00447164 t=19856
jia she 	假設	c=4 d=0.035438 t=19856
jia shen 	加深	c=1 d=1.55482e-16 t=19856
jia shi na ge 	家是那個	c=1 d=1.16663e-19 t=19856
jia su 	加速	c=2 d=0.0407622 t=19856
jia zai 	加載	c=7 d=0.292014 t=19856
jia zhi 	價值	c=1 d=3.81243e-09 t=19856
jian 	建	c=4 d=0.00653881 t=19856
jian 	見	c=6 d=0.0762112 t=19856
jian 	間	c=3 d=3.37144e-05 t=19856
jian bang 	建邦	c=5 d=1.70495e-20 t=19856
jian ce 	檢測	c=2 d=0.000145549 t=19856
jian cha 	檢查	c=7 d=0.000428566 t=19856
jian dan 	簡單	c=2 d=0.0858632 t=19856
jian ge 	間隔	c=1 d=0.00344787 t=19856
jian hua 	簡化	c=1 d=0.000206543 t=19856
jian kang 	健康	c=0 d=3.28418e-20 t=19856
jian kong 	監控	c=1 d=0.0031042 t=19856
jian li 	建立	c=1 d=4.32225e-15 t=19856
jian mian 	減免	c=2 d=5.74891e-10 t=19856
jian mo 	建模	c=1 d=3.57189e-07 t=19856
jian qu 	減去	c=5 d=2.75364e-05 t=19856
jian rong 	兼容	c=3 d=0.00077219 t=19856
jian shao 	減少	c=10 d=1.83341 t=19856
jian shao dian 	減少點	c=1 d=8.61734e-15 t=19856
jian she 	建設	c=2 d=0.0141564 t=19856
jian she liang 	建設量	c=1 d=0.142274 t=19856
jian tong 	兼通	c=1 d=0.000629868 t=19856
jian yan 	檢驗	c=1 d=2.96862e-07 t=19856
jian yi 	建議	c=3 d=0.0997588 t=19856
jian yi ci 	間一次	c=1 d=0.000338834 t=19856
jiang 	將	c=4 d=0.013364 t=19856
jiang 	講	c=2 d=1.8085e-07 t=19856
jiang 	降	c=7 d=1.41468e-08 t=19856
jiang di 	降低	c=8 d=0.148823 t=19856
jiang ji 	降級	c=1 d=0.00168667 t=19856
jiang jiang 	將將	c=1 d=1.41343e-12 t=19856
jiang le 	講了	c=2 d=3.31606e-15 t=19856
jiang le 	降了	c=1 d=2.30082e-09 t=19856
jiang qi 	將其	c=1 d=0.00213348 t=19856
jiang su 	江蘇	c=1 d=1.92279e-15 t=19856
jiang xi 	江西	c=1 d=1.78325e-11 t=19856
jiang xia 	江夏	c=1 d=2.29051e-15 t=19856
jiang xia lai 	降下來	c=2 d=1.80214e-17 t=19856
jiao 	膠	c=1 d=3.62711e-11 t=19856
jiao 	較	c=4 d=0.0203477 t=19856
jiao ben 	腳本	c=6 d=2.30257e-07 t=19856
jiao da 	較大	c=10 d=0.189223 t=19856
jiao di 	較低	c=7 d=0.000319609 t=19856
jiao du 	角度	c=10 d=0.545696 t=19856
jiao duan 	較短	c=2 d=0.000312783 t=19856
jiao duo 	較多	c=3 d=5.62896e-05 t=19856
jiao gao 	較高	c=1 d=0.00499159 t=19856
jiao gei 	交給	c=1 d=1.44971e-16 t=19856
jiao hu 	交互	c=1 d=3.9292e-11 t=19856
jiao huan ji 	交換機	c=3 d=0.0161221 t=19856
jiao ju lie 	較劇烈	c=1 d=0.201897 t=19856
jiao liu 	交流	c=1 d=1.88017e-16 t=19856
jiao shao 	較少	c=3 d=0.408608 t=19856
jiao xiao 	較小	c=2 d=7.93157e-10 t=19856
jiao xue 	教學	c=0 d=5.33227e-16 t=19856
jiao xue ao 	教學奧	c=1 d=5.35899e-15 t=19856
jiao yan 	校驗	c=4 d=0.0272909 t=19856
jiao zheng 	矯正	c=4 d=2.16334e-18 t=19856
jie 	借	c=2 d=0.002717 t=19856
jie 	界	c=10 d=2.21343e-10 t=19856
jie 	節	c=5 d=0.0144076 t=19856
jie 	解	c=4 d=0.0254765 t=19856
jie chu 	接觸	c=1 d=2.18296e-08 t=19856
jie chu 	解除	c=4 d=1.20953e-07 t=19856
jie dao 	接到	c=1 d=0.0166557 t=19856
jie dao 	街道	c=1 d=0.0181893 t=19856
jie dian 	節點	c=40 d=0.558574 t=19856
jie ge 	借個	c=1 d=1.09529e-12 t=19856
jie gou 	結構	c=4 d=0.0620385 t=19856
jie guo 	結果	c=26 d=0.600114 t=19856
jie he 	結合	c=6 d=0.000296045 t=19856
jie hun 	結婚	c=1 d=2.78416e-17 t=19856
jie jia ri 	節假日	c=2 d=1.20541e-12 t=19856
jie jie 	姐姐	c=0 d=6.0715e-14 t=19856
jie jie ri 	姐姐日	c=1 d=6.10194e-13 t=19856
jie jin 	接近	c=20 d=1.11967 t=19856
jie ju 	結局	c=0 d=2.83404e-21 t=19856
jie jue 	解決	c=8 d=0.000893825 t=19856
jie kou 	接口	c=16 d=0.0197058 t=19856
jie lun 	結論	c=2 d=0.00158952 t=19856
jie mian 	界面	c=1 d=2.4372e-10 t=19856
jie ru dian 	接入點	c=1 d=1.28577e-16 t=19856
jie shi 	解釋	c=1 d=0.0152985 t=19856
jie shou 	接受	c=2 d=0.000117979 t=19856
jie shu 	結束	c=1 d=0.00889216 t=19856
jie suan 	結算	c=3 d=0.0191419 t=19856
jie suo 	解鎖	c=2 d=2.04713e-17 t=19856
jie tu 	截圖	c=2 d=3.7087e-08 t=19856
jie xi 	解析	c=2 d=5.90898e-12 t=19856
jie ya 	解壓	c=2 d=1.44727e-05 t=19856
jie zhu 	接住	c=1 d=0.535261 t=19856
jie zhu 	藉助	c=2 d=7.46713e-06 t=19856
jin 	僅	c=4 d=0.000765536 t=19856
jin 	瑾	c=1 d=1.08458e-14 t=19856
jin 	近	c=2 d=0.265803 t=19856
jin 	進	c=3 d=2.02839e-13 t=19856
jin 	金	c=1 d=4.27297e-07 t=19856
jin cheng 	進程	c=1 d=5.89407e-17 t=19856
jin du 	進度	c=1 d=0.128735 t=19856
jin e 	金額	c=0 d=1.41002e-14 t=19856
jin e guo 	金額過	c=1 d=1.41709e-13 t=19856
jin ji 	禁忌	c=1 d=5.39796e-12 t=19856
jin ji 	緊急	c=7 d=0.469729 t=19856
jin ji ya bu wen ti 	緊急呀不問題	c=1 d=0.425283 t=19856
jin jin 	僅僅	c=3 d=1.0068 t=19856
jin ke neng 	儘可能	c=1 d=0.0306538 t=19856
jin liang 	儘量	c=12 d=0.856327 t=19856
jin nian 	今年	c=5 d=0.00152616 t=19856
jin qi 	近期	c=4 d=6.57494e-09 t=19856
jin qu 	進去	c=0 d=5.96364e-09 t=19856
jin ri 	今日	c=3 d=4.34022e-05 t=19856
jin ri an 	今日按	c=1 d=4.2807e-19 t=19856
jin ru 	進入	c=3 d=3.65286e-06 t=19856
jin shan 	金山	c=2 d=3.01556e-13 t=19856
jin shen 	瑾深	c=38 d=1.2136 t=19856
jin shen 	謹深	c=7 d=1.90811e-14 t=19856
jin sheng 	晉升	c=2 d=4.37476e-10 t=19856
jin tian 	今天	c=42 d=1.14451 t=19856
jin xian 	僅限	c=1 d=1.85218e-16 t=19856
jin xing 	進行	c=18 d=0.568923 t=19856
jin xu 	僅需	c=1 d=3.93121e-17 t=19856
jin zhan 	進展	c=1 d=4.06985e-13 t=19856
jin zhi 	禁止	c=3 d=0.00231117 t=19856
jin zhi 	進制	c=4 d=0.00232276 t=19856
jin zuo wei 	僅作爲	c=1 d=1.19555e-13 t=19856
jing chang 	經常	c=1 d=1.43625e-10 t=19856
jing guo 	經過	c=1 d=9.33029e-09 t=19856
jing ji 	經濟	c=0 d=5.34425e-13 t=19856
jing ji sou suo 	經濟搜索	c=1 d=5.37104e-12 t=19856
jing li le 	經歷了	c=1 d=0.228779 t=19856
jing ran 	竟然	c=1 d=0.0120633 t=19856
jing ran cheng 	竟然成	c=1 d=0.121238 t=19856
jing ran na 	竟然那	c=1 d=4.87415e-17 t=19856
jing ran shi 	竟然是	c=1 d=4.76449e-14 t=19856
jing ran shi jiu 	竟然是就	c=1 d=2.96297e-14 t=19856
jing shan 	景山	c=1 d=6.28349e-05 t=19856
jing tai 	靜態	c=2 d=1.75186e-08 t=19856
jing xiang 	鏡像	c=2 d=0.000395642 t=19856
jing yan 	經驗	c=2 d=0.224249 t=19856
jing yu 	靖宇	c=1 d=4.23594e-13 t=19856
jing zhuang 	精裝	c=1 d=5.62304e-22 t=19856
jing zhun 	精準	c=2 d=2.50537e-11 t=19856
jiu 	久	c=6 d=1.42555e-06 t=19856
jiu 	就	c=60 d=1.43011 t=19856
jiu 	舊	c=13 d=0.000776361 t=19856
jiu 	酒	c=1 d=1.54229e-09 t=19856
jiu ba 	就把	c=1 d=2.89483e-05 t=19856
jiu ban 	舊版	c=2 d=3.53814e-05 t=19856
jiu biao 	舊錶	c=1 d=0.0120946 t=19856
jiu bu zai 	就不再	c=1 d=0.000490542 t=19856
jiu dai ma 	就代碼	c=2 d=0.000323925 t=19856
jiu hen di 	就很低	c=1 d=9.795e-22 t=19856
jiu hen nan 	就很難	c=1 d=8.17869e-18 t=19856
jiu ji 	救急	c=1 d=1.65153e-20 t=19856
jiu ji qi 	舊機器	c=1 d=3.83349e-15 t=19856
jiu kai shi 	就開始	c=1 d=8.50957e-14 t=19856
jiu kan 	就看	c=2 d=2.90139e-21 t=19856
jiu long shan 	九龍山	c=1 d=1.4105e-17 t=19856
jiu luo ji 	就邏輯	c=1 d=4.55407e-12 t=19856
jiu mei 	就沒	c=1 d=1.35497e-15 t=19856
jiu mei you 	就沒有	c=1 d=1.07379e-14 t=19856
jiu mo shi 	舊模式	c=1 d=3.83023e-05 t=19856
jiu pa 	就怕	c=2 d=2.93858e-05 t=19856
jiu sheng 	舊生	c=1 d=6.00867e-16 t=19856
jiu sheng liang tian 	舊生兩天	c=1 d=4.753e-15 t=19856
jiu shi 	就是	c=35 d=0.3523 t=19856
jiu shuo 	就說	c=1 d=7.61927e-08 t=19856
jiu suan 	就算	c=3 d=0.0217096 t=19856
jiu suan shang le 	就算上了	c=1 d=7.35846e-10 t=19856
jiu wen dang 	就文檔	c=1 d=1.8155e-16 t=19856
jiu xian 	就先	c=1 d=7.19168e-05 t=19856
jiu xing 	就行	c=5 d=0.111361 t=19856
jiu xing le 	就行了	c=2 d=0.579842 t=19856
jiu you cha yi 	就有差異	c=1 d=7.19536e-11 t=19856
jiu zai 	就在	c=1 d=1.95152e-13 t=19856
jiu zhe xi 	就這系	c=1 d=2.00541e-10 t=19856
ju 	局	c=1 d=7.96997e-08 t=19856
ju bei 	具備	c=1 d=5.84555e-08 t=19856
ju can 	聚餐	c=0 d=0.00124007 t=19856
ju chi 	鋸齒	c=1 d=1.30095e-07 t=19856
ju lie 	劇烈	c=3 d=0.020089 t=19856
ju ran zhi jia 	居然之家	c=1 d=1.70623e-21 t=19856
ju ti 	具體	c=8 d=0.392563 t=19856
ju ti zhi 	具體值	c=1 d=1.25749e-19 t=19856
ju xian 	侷限	c=1 d=0.000133021 t=19856
ju zhen 	矩陣	c=2 d=2.50114e-12 t=19856
ju zheng 	舉證	c=1 d=8.15434e-09 t=19856
juan 	卷	c=1 d=0.010889 t=19856
jue 	覺	c=0 d=4.9804e-07 t=19856
jue ce 	決策	c=2 d=0.00101284 t=19856
jue de 	覺得	c=2 d=4.63265e-16 t=19856
jue ding 	決定	c=1 d=4.39594e-08 t=19856
jue dui 	絕對	c=1 d=2.76265e-14 t=19856
jue jue 	決絕	c=0 d=5.64257e-05 t=19856
jun 	均	c=8 d=1.99092e-05 t=19856
jun heng 	均衡	c=2 d=1.78842e-07 t=19856
jun heng xing 	均衡性	c=1 d=0.941765 t=19856
jun tan 	均攤	c=2 d=0.0145524 t=19856
jun wei 	均爲	c=3 d=0.0018363 t=19856
jun xia lai 	均下來	c=1 d=9.05762e-13 t=19856
jun yun 	均勻	c=2 d=0.235534 t=19856
jun zhi 	均值	c=22 d=0.375311 t=19856
jun zi 	君子	c=1 d=7.66268e-16 t=19856
ka 	卡	c=2 d=1.19885e-16 t=19856
ka ni kan 	卡你看	c=1 d=3.19428e-16 t=19856
ka yi 	卡伊	c=1 d=3.61025e-15 t=19856
kai 	開	c=11 d=1.93854 t=19856
kai fa 	開發	c=19 d=0.122336 t=19856
kai fa na ge ri qi 	開發那個日期	c=1 d=0.000309671 t=19856
kai hui 	開會	c=1 d=0.606531 t=19856
kai ji qi 	開機器	c=1 d=3.93054e-15 t=19856
kai jie 	開解	c=0 d=2.14564e-12 t=19856
kai jie dian 	開解點	c=1 d=2.15639e-11 t=19856
kai le 	開了	c=0 d=2.37008e-06 t=19856
kai qi 	開啓	c=33 d=0.628324 t=19856
kai qi lai 	開起來	c=1 d=0.00018046 t=19856
kai shi 	開始	c=14 d=0.0290061 t=19856
kai shi chong xin 	開始重新	c=1 d=1.23431e-06 t=19856
kai xue 	開學	c=3 d=1.10177e-09 t=19856
kai yi xia 	開一下	c=1 d=0.0149956 t=19856
kan 	看	c=30 d=0.0908442 t=19856
kan ba 	看吧	c=1 d=0.000413853 t=19856
kan bu dao 	看不到	c=1 d=1.2866e-12 t=19856
kan chu lai 	看出來	c=1 d=8.45993e-05 t=19856
kan cuo le 	看錯了	c=1 d=1.7649e-07 t=19856
kan dao 	看到	c=6 d=0.00591331 t=19856
kan dao de 	看到的	c=1 d=1.41295e-08 t=19856
kan de 	看的	c=2 d=5.90958e-07 t=19856
kan fang 	看房	c=1 d=1.03488e-21 t=19856
kan ge 	看個	c=1 d=0.00236968 t=19856
kan guo 	看過	c=1 d=3.95091e-17 t=19856
kan jiu shi 	看就是	c=1 d=0.00559994 t=19856
kan kan 	看看	c=30 d=0.108218 t=19856
kan kao dai kuan 	看靠帶寬	c=1 d=1.87563e-17 t=19856
kan kong zhi 	看控制	c=1 d=3.44424e-20 t=19856
kan lai 	看來	c=2 d=3.71766e-07 t=19856
kan le 	看了	c=1 d=0.0193512 t=19856
kan le xi 	看了系	c=1 d=3.7029e-19 t=19856
kan le xia 	看了下	c=4 d=0.167776 t=19856
kan ma 	看嘛	c=1 d=0.00460782 t=19856
kan qi lai 	看起來	c=8 d=0.0248475 t=19856
kan qi lai shi 	看起來是	c=1 d=0.000858778 t=19856
kan shang qu 	看上去	c=1 d=5.95027e-11 t=19856
kan xia 	看下	c=21 d=0.443122 t=19856
kan xia ba 	看下吧	c=2 d=0.0473589 t=19856
kan yi xia 	看一下	c=1 d=3.29156e-16 t=19856
kan zhe ge 	看這個	c=1 d=0.00235786 t=19856
kang 	康	c=1 d=2.53055e-11 t=19856
kang yang 	亢揚	c=1 d=2.50537e-11 t=19856
kang yang 	抗氧	c=1 d=2.51793e-11 t=19856
kao 	靠	c=1 d=0.650509 t=19856
kao hou 	靠後	c=2 d=9.87688e-18 t=19856
kao lv 	考慮	c=30 d=1.64111 t=19856
kao pu 	靠譜	c=0 d=1.75432e-12 t=19856
kao pu ma 	靠譜嗎	c=1 d=1.70478e-11 t=19856
kao pu xi 	靠譜系	c=1 d=5.83344e-13 t=19856
kao qian 	考前	c=1 d=0.644036 t=19856
kao shi 	考試	c=2 d=6.24431e-12 t=19856
ke 	可	c=15 d=0.064894 t=19856
ke an pai 	可安排	c=1 d=2.41501e-20 t=19856
ke chong ding 	可衝頂	c=1 d=1.523e-08 t=19856
ke du xing 	可讀性	c=1 d=0.0590129 t=19856
ke duo chi 	可多吃	c=1 d=3.68193e-11 t=19856
ke fu 	客服	c=0 d=5.66103e-14 t=19856
ke hou mian 	可後面	c=1 d=1.62302e-21 t=19856
ke hu 	客戶	c=6 d=0.737123 t=19856
ke kong 	可控	c=0 d=0.00281559 t=19856
ke lian 	可憐	c=2 d=1.42991e-14 t=19856
ke neng 	可能	c=64 d=2.4678 t=19856
ke neng ne ge 	可能呢個	c=1 d=7.83371e-11 t=19856
ke shi 	可是	c=12 d=0.0239928 t=19856
ke wei hu 	可維護	c=1 d=9.95351e-05 t=19856
ke wo men 	可我們	c=1 d=7.43748e-18 t=19856
ke xian zai 	可現在	c=1 d=3.42647e-18 t=19856
ke yi 	可以	c=87 d=2.64749 t=19856
ke yi li jie 	可以理解	c=1 d=0.125556 t=19856
ke yong 	可用	c=6 d=0.265316 t=19856
ke yong kong jian 	可用空間	c=2 d=0.00897041 t=19856
ke zhi 	可知	c=1 d=5.45314e-14 t=19856
ken ne 	肯呢	c=1 d=0.00054485 t=19856
keng 	坑	c=1 d=4.61331e-17 t=19856
kong 	控	c=31 d=1.98137 t=19856
kong 	空	c=2 d=0.00835412 t=19856
kong ge 	空格	c=3 d=0.138511 t=19856
kong ji 	空寂	c=0 d=2.38813e-07 t=19856
kong jian 	空間	c=92 d=1.04359 t=19856
kong jian an 	空間按	c=1 d=0.212248 t=19856
kong tiao 	空調	c=1 d=0.000149233 t=19856
kong xian 	控弦	c=1 d=0.000120966 t=19856
kong zhi 	控制	c=31 d=0.818974 t=19856
kong zhi qian 	空之前	c=1 d=7.65616e-06 t=19856
kong zhi quan 	控制權	c=2 d=1.92888e-05 t=19856
ku 	庫	c=26 d=0.0040144 t=19856
ku cun 	庫存	c=1 d=2.59373e-07 t=19856
ku ya li 	庫壓力	c=1 d=0.000228266 t=19856
kua 	跨	c=1 d=7.6674e-06 t=19856
kua chu 	跨出	c=1 d=2.01478e-06 t=19856
kua da 	誇大	c=1 d=0.0212797 t=19856
kua ru 	跨入	c=2 d=2.30884e-07 t=19856
kua sheng 	跨省	c=4 d=3.03642e-08 t=19856
kua zhang 	誇張	c=0 d=1.90696e-07 t=19856
kua zhang ba 	誇張吧	c=1 d=1.91652e-06 t=19856
kuai 	塊	c=5 d=2.7883e-09 t=19856
kuai dao 	快到	c=1 d=4.97262e-17 t=19856
kuai jie 	快捷	c=1 d=0.0753961 t=19856
kuai jie jian 	快捷鍵	c=6 d=0.403091 t=19856
kuai le 	快樂	c=0 d=0.000158844 t=19856
kuai shou 	快手	c=11 d=0.145371 t=19856
kuai su 	快速	c=3 d=0.2334 t=19856
kuan 	寬	c=1 d=0.000257369 t=19856
kuan 	款	c=2 d=0.000977388 t=19856
kuan dai 	寬帶	c=1 d=5.36173e-21 t=19856
kuang 	況	c=1 d=8.5464e-06 t=19856
kuang jia 	框架	c=1 d=3.20309e-19 t=19856
kui de 	虧得	c=0 d=3.47826e-19 t=19856
kui sun 	虧損	c=1 d=1.78725e-08 t=19856
kuo 	擴	c=0 d=3.05164e-09 t=19856
kuo chong 	擴充	c=1 d=0.00118858 t=19856
kuo guo qu 	擴過去	c=1 d=3.06694e-08 t=19856
kuo hao 	括號	c=1 d=7.66268e-16 t=19856
kuo zhan 	擴展	c=0 d=8.50233e-05 t=19856
kuo zhan le 	擴展了	c=1 d=0.000854495 t=19856
la 	拉	c=3 d=0.0488012 t=19856
la chang 	拉長	c=1 d=2.84679e-14 t=19856
la du zi 	拉肚子	c=0 d=2.30121e-12 t=19856
la gao 	拉高	c=1 d=0.00101284 t=19856
la ge 	拉格	c=2 d=0.135832 t=19856
la hui 	拉回	c=1 d=0.150318 t=19856
la ji 	垃圾	c=1 d=2.31873e-12 t=19856
la qun 	啦羣	c=1 d=0.0485578 t=19856
la shang 	拉上	c=1 d=3.04584e-15 t=19856
la xia 	落下	c=1 d=7.99332e-13 t=19856
la xia lai 	拉下來	c=0 d=0.000835412 t=19856
la xia lai le 	拉下來了	c=1 d=0.008396 t=19856
lai 	來	c=15 d=0.927743 t=19856
lai bu ji 	來不及	c=0 d=5.14624e-10 t=19856
lai kan 	來看	c=1 d=0.000558643 t=19856
lai le 	來了	c=1 d=8.79292e-17 t=19856
lai nian 	來年	c=1 d=4.54386e-15 t=19856
lai yuan 	來源	c=3 d=0.000514422 t=19856
lan 	懶	c=1 d=4.27997e-17 t=19856
lang fei 	浪費	c=27 d=0.0381488 t=19856
lang fei wan le 	浪費完了	c=1 d=7.87566e-15 t=19856
lao 	佬	c=3 d=3.49746e-15 t=19856
lao 	老	c=0 d=1.57725e-09 t=19856
lao ban 	老闆	c=4 d=0.0480747 t=19856
lao dai ma 	老代碼	c=1 d=1.58515e-08 t=19856
lao dong 	勞動	c=6 d=2.60817e-07 t=19856
lao dong fa 	勞動法	c=1 d=3.49272e-08 t=19856
lao dong he tong 	勞動合同	c=1 d=2.1939e-08 t=19856
lao po 	老婆	c=23 d=0.0133525 t=19856
lao yang zi 	老樣子	c=1 d=7.71971e-15 t=19856
le 	了	c=232 d=1.68281 t=19856
le a 	了啊	c=1 d=3.04428e-09 t=19856
le ba 	了吧	c=3 d=2.80975e-07 t=19856
le mei 	了沒	c=1 d=1.70565e-17 t=19856
lei 	雷	c=1 d=1.84168e-08 t=19856
lei 	類	c=3 d=0.000623879 t=19856
lei shi 	類似	c=4 d=0.0132336 t=19856
lei xing 	類型	c=4 d=0.119563 t=19856
lei xing wen ti 	類型問題	c=1 d=0.690734 t=19856
leng 	冷	c=0 d=1.06549e-12 t=19856
leng jia zai 	冷加載	c=1 d=1.07083e-11 t=19856
li 	理	c=3 d=5.60091e-06 t=19856
li 	粒	c=1 d=4.05024e-15 t=19856
li 	裏	c=20 d=0.00124996 t=19856
li du 	力度	c=1 d=3.04532e-13 t=19856
li du 	粒度	c=1 d=0.0150707 t=19856
li hai 	厲害	c=1 d=1.11415e-07 t=19856
li ji 	立即	c=1 d=6.25215e-05 t=19856
li jie 	理解	c=5 d=3.5668e-12 t=19856
li jie wei 	理解爲	c=1 d=1.1126e-20 t=19856
li li 	莉莉	c=0 d=7.99442e-45 t=19856
li lun 	理論	c=6 d=0.00392653 t=19856
li lun shang 	理論上	c=10 d=0.565525 t=19856
li lv 	利率	c=1 d=6.00802e-07 t=19856
li ma 	立馬	c=1 d=5.01918e-09 t=19856
li mian 	裏面	c=2 d=1.94581e-08 t=19856
li nu 	蠣奴	c=0 d=0.000121866 t=19856
li nu xie xie 	蠣奴謝謝	c=1 d=0.00122477 t=19856
li shi 	歷史	c=7 d=0.0342181 t=19856
li wu 	禮物	c=1 d=6.46253e-12 t=19856
li xi 	利息	c=1 d=0.00782838 t=19856
li xian 	離線	c=10 d=0.0323483 t=19856
li xian gui hua 	離線規劃	c=4 d=3.5458e-06 t=19856
li xiang 	理想	c=1 d=0.00297478 t=19856
li yong 	利用	c=11 d=0.231605 t=19856
li yong bu zu 	利用不足	c=1 d=5.66489e-21 t=19856
li yong lv 	利用率	c=2 d=3.15309e-16 t=19856
li yong qi 	利用其	c=1 d=2.47572e-18 t=19856
li you 	理由	c=3 d=5.4216e-08 t=19856
li yu 	利於	c=2 d=1.51907e-07 t=19856
li zhi 	離職	c=1 d=2.67964e-08 t=19856
li zi 	例子	c=3 d=0.000555857 t=19856
li zi qun 	粒子羣	c=1 d=5.34425e-12 t=19856
li zong 	李總	c=2 d=2.60104e-17 t=19856
lia 	倆	c=0 d=3.8408e-09 t=19856
lia ge ge 	倆哥哥	c=1 d=3.86005e-08 t=19856
lian 	臉	c=1 d=1.15761e-16 t=19856
lian 	連	c=2 d=0.000500451 t=19856
lian de 	練得	c=1 d=2.65893e-05 t=19856
lian ge 	連個	c=2 d=9.3287e-07 t=19856
lian jie 	鏈接	c=7 d=0.142987 t=19856
lian shang 	臉上	c=0 d=3.45856e-11 t=19856
lian tong 	聯通	c=37 d=0.783182 t=19856
lian xi 	聯繫	c=1 d=3.26558e-11 t=19856
lian yao 	煉藥	c=0 d=3.001e-18 t=19856
lian yao hu 	煉藥壺	c=3 d=2.45525e-16 t=19856
liang 	亮	c=1 d=2.44351e-11 t=19856
liang 	兩	c=1 d=0.000339653 t=19856
liang 	量	c=113 d=1.36331 t=19856
liang bian 	兩邊	c=5 d=0.0218184 t=19856
liang ci 	兩次	c=1 d=8.68147e-14 t=19856
liang fang 	兩房	c=1 d=5.26917e-22 t=19856
liang ge 	兩個	c=11 d=0.0478354 t=19856
liang hang 	兩行	c=1 d=2.38854e-08 t=19856
liang hua 	量化	c=3 d=5.01345e-16 t=19856
liang ji 	量級	c=3 d=0.965605 t=19856
liang ri 	兩日	c=1 d=2.96347e-16 t=19856
liang shao 	量少	c=1 d=1.15962e-07 t=19856
liang tian 	兩天	c=7 d=0.181323 t=19856
liang wai 	兩外	c=2 d=4.57534e-08 t=19856
liang yi ge 	兩一個	c=1 d=0.00341356 t=19856
liang zhong 	兩種	c=5 d=0.00585769 t=19856
liang zhou 	兩週	c=0 d=4.63644e-18 t=19856
liao 	聊	c=1 d=0.000144823 t=19856
liao jie 	瞭解	c=2 d=0.0237541 t=19856
lie 	列	c=3 d=0.305746 t=19856
lie biao 	列表	c=1 d=4.20179e-06 t=19856
lie ru 	列入	c=1 d=0.000997758 t=19856
lin 	林	c=1 d=2.7206e-10 t=19856
lin 	鄰	c=1 d=2.78369e-15 t=19856
lin feng 	林峯	c=1 d=0.00514361 t=19856
lin jin 	臨近	c=0 d=2.86301e-23 t=19856
